p_rel,v_rel,T_0,target,exp_a,exp_b,exp_c,exp_d,exp_e,exp_f,exp_g,exp_h,exp_i,exp_j,exp_k,exp_l,exp_m,exp_n
0.2860,1.780,22.2,0.08974,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2860,1.780,22.7,0.08915,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5727,0.709,22.3,0.08610,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5727,0.709,27.5,0.08341,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5727,0.709,30.0,0.08178,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5728,0.709,31.8,0.08075,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5728,0.709,33.3,0.08011,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5728,0.709,34.2,0.07960,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5716,1.780,27.5,0.08117,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5714,1.780,32.8,0.07820,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5714,1.781,35.1,0.07717,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5712,1.781,36.8,0.07658,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5702,1.780,37.9,0.07622,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5725,1.780,38.4,0.07581,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8580,0.709,16.5,0.08509,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8578,0.709,20.1,0.08239,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8580,0.709,21.6,0.08168,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8577,0.709,22.5,0.08141,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8579,0.709,23.4,0.08071,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8583,0.709,23.8,0.08125,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8571,1.780,33.7,0.07602,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8573,1.780,40.6,0.07278,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8571,1.780,44.1,0.07181,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8570,1.780,45.8,0.07094,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8570,1.780,48.2,0.07032,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8581,1.780,48.7,0.07052,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1434,0.262,10.6,0.08900,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1433,0.262,12.1,0.08708,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1433,0.262,11.5,0.08691,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1435,0.262,11.5,0.08609,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1436,0.262,11.2,0.08607,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1436,0.262,11.0,0.08574,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1436,1.250,31.1,0.07586,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1437,1.250,37.7,0.07321,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1435,1.250,40.8,0.07188,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1434,1.251,42.7,0.07124,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1435,1.250,44.1,0.07067,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1438,1.250,45.4,0.07041,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4265,0.262,11.9,0.08701,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4265,0.262,13.7,0.08530,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4259,0.261,13.9,0.08440,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4262,0.262,13.5,0.08411,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4263,0.261,13.4,0.08388,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4266,0.262,13.4,0.08452,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4260,1.250,36.8,0.07293,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4259,1.250,44.7,0.07022,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4258,1.250,48.2,0.06905,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4260,1.250,50.5,0.06854,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4256,1.250,52.2,0.06794,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4262,1.250,53.8,0.06780,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7105,0.262,14.5,0.08603,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7106,0.262,16.1,0.08401,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7101,0.262,16.8,0.08335,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7100,0.262,16.7,0.08287,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7103,0.262,16.7,0.08281,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7097,0.262,16.3,0.08261,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7096,1.250,42.5,0.07153,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7094,1.250,52.4,0.06845,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7091,1.250,56.8,0.06735,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7090,1.250,59.7,0.06655,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7092,1.250,62.2,0.06614,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7097,1.250,64.4,0.06599,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2864,0.709,14.8,0.10808,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2863,0.709,16.1,0.10604,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2863,0.709,16.1,0.10477,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2863,0.708,16.7,0.10383,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2863,0.709,16.3,0.10303,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2862,0.709,15.9,0.10232,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2860,1.780,17.2,0.09669,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2859,1.780,20.3,0.09448,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2859,1.780,21.8,0.09341,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2858,1.780,22.5,0.09225,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2858,1.780,22.3,0.09161,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2859,1.780,23.2,0.09072,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5724,0.709,23.4,0.08856,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5724,0.709,29.7,0.08622,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5722,0.709,31.3,0.08512,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5723,0.709,33.0,0.08459,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5724,0.709,35.3,0.08376,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5723,0.709,35.3,0.08348,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5723,1.780,29.5,0.08468,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5723,1.780,34.8,0.08179,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5722,1.780,38.3,0.08035,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5722,1.780,39.2,0.07982,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5722,1.780,41.2,0.07908,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5721,1.781,40.6,0.07902,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8586,0.709,17.6,0.08765,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8585,0.709,21.1,0.08614,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8585,0.709,22.3,0.08556,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8585,0.709,24.2,0.08523,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8585,0.709,24.3,0.08501,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8585,0.709,24.5,0.08507,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8585,1.780,35.3,0.08061,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8585,1.780,43.9,0.07766,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8585,1.780,48.5,0.07627,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8584,1.780,50.0,0.07598,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8585,1.780,53.1,0.07507,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8586,1.780,52.7,0.07489,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1451,0.262,9.9,0.08929,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1452,0.261,11.4,0.08869,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1452,0.261,11.7,0.08903,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1452,0.262,11.2,0.08875,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1451,0.262,11.4,0.08863,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1452,0.262,11.2,0.08881,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1451,1.250,33.1,0.08079,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1451,1.250,40.6,0.07814,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1451,1.250,44.1,0.07709,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1451,1.250,46.1,0.07657,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1451,1.250,47.8,0.07600,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1452,1.250,49.6,0.07577,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4313,0.262,12.3,0.08845,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4312,0.262,13.9,0.08803,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4313,0.261,14.8,0.08794,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4312,0.261,14.5,0.08793,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4312,0.261,14.5,0.08793,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4312,0.261,14.7,0.08810,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4296,1.251,39.0,0.07869,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4301,1.250,48.3,0.07606,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4311,1.250,53.1,0.07515,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4311,1.250,56.0,0.07470,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4294,1.250,58.2,0.07416,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4312,1.250,60.3,0.07399,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7178,0.262,14.8,0.08982,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7178,0.262,17.2,0.08906,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7177,0.262,17.8,0.08899,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7177,0.262,18.5,0.08908,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7177,0.262,18.3,0.08911,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7177,0.262,18.5,0.08914,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7164,1.249,47.1,0.07921,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7166,1.250,59.1,0.07684,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7165,1.250,65.2,0.07578,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7161,1.250,69.6,0.07497,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7158,1.250,74.0,0.07397,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7160,1.250,75.1,0.07375,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2862,0.709,12.4,0.10223,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2861,0.709,14.5,0.10163,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2862,0.709,14.7,0.10085,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2861,0.709,14.7,0.10071,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2862,0.709,14.8,0.10091,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2862,0.709,14.5,0.10063,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2860,1.780,18.1,0.10204,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2860,1.779,22.7,0.09925,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2860,1.780,23.8,0.09855,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2860,1.780,25.3,0.09745,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2860,1.779,24.7,0.09747,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2859,1.780,25.4,0.09708,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5727,0.709,22.3,0.09274,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5727,0.709,27.8,0.08976,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5727,0.709,31.0,0.08839,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5728,0.708,32.8,0.08727,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5727,0.709,34.0,0.08666,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5728,0.709,35.9,0.08580,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5725,1.780,30.6,0.08806,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5725,1.780,38.1,0.08442,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5725,1.779,39.9,0.08326,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5725,1.780,42.8,0.08206,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5725,1.780,42.8,0.08195,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5725,1.779,45.0,0.08086,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8575,0.709,18.1,0.09097,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8580,0.709,23.1,0.08884,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8577,0.709,24.5,0.08794,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8579,0.709,25.1,0.08703,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8576,0.709,26.4,0.08673,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8575,0.709,26.5,0.08653,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8579,1.780,36.1,0.08143,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8577,1.780,46.3,0.07700,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8572,1.780,48.0,0.07606,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8573,1.780,50.5,0.07505,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8576,1.779,52.0,0.07430,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8574,1.780,53.5,0.07393,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1427,0.262,10.6,0.09322,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1429,0.262,11.9,0.09164,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1421,0.261,12.3,0.09121,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1421,0.262,12.1,0.09088,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1424,0.262,12.4,0.09063,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1425,0.262,11.5,0.09076,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1420,1.249,33.1,0.08038,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1421,1.250,41.7,0.07643,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1423,1.250,45.0,0.07525,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1421,1.249,45.8,0.07467,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1416,1.250,47.6,0.07396,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1420,1.249,48.5,0.07342,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4267,0.262,12.6,0.09086,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4268,0.262,13.9,0.08869,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4272,0.262,14.1,0.08837,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4270,0.262,14.3,0.08803,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4269,0.262,14.5,0.08785,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4273,0.262,14.5,0.08812,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4266,1.250,39.0,0.07658,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4264,1.250,48.3,0.07253,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4258,1.250,50.5,0.07127,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4257,1.250,53.1,0.07032,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4260,1.250,54.9,0.06966,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4261,1.250,56.2,0.06957,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7096,0.262,14.7,0.08940,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7097,0.262,16.7,0.08825,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7097,0.262,17.4,0.08667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7097,0.262,17.2,0.08636,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7098,0.262,17.2,0.08626,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7095,0.262,17.6,0.08705,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7100,1.250,44.3,0.07434,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7100,1.250,53.7,0.07124,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7098,1.250,58.6,0.07001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7102,1.250,62.6,0.06898,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7101,1.250,64.8,0.06840,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7101,1.249,67.9,0.06787,0,0,0,0,0,0,0,0,0,0,0,0,0,1
